0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.06850163839202553,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2153516488907778,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.168947313205857,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9855397007368851,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11490597407694639,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.168947313205857,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3523549256748288,1.4165862424330564,1.3513017660605433,0.5448623679425841,-0.6753816335059705,1.8353258709644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9855397007368851,1.4165862424330564,1.3513017660605433,0.5448623679425841,-0.6753816335059705,1.8353258709644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5821668738287218,1.4165862424330564,1.3513017660605433,0.5448623679425841,-0.6753816335059705,1.8353258709644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3523549256748288,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25190925086099747,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6651288114838622,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3987592613597497,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.031944036421806,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06850163839202553,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.848536423952834,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06850163839202553,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.848536423952834,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6187244757989413,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2153516488907778,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8021320882679132,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3987592613597497,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7655744862976936,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3523549256748288,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.031944036421806,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7655744862976936,1.4165862424330564,1.3513017660605433,0.5448623679425841,-0.6753816335059705,1.8353258709644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4353168633299694,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5821668738287218,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2983135865459183,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8021320882679132,1.4165862424330564,1.3513017660605433,0.5448623679425841,-0.6753816335059705,1.8353258709644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4817211990148902,1.4165862424330564,1.3513017660605433,0.5448623679425841,-0.6753816335059705,1.8353258709644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4353168633299694,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11490597407694639,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.535762538143801,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9855397007368851,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3523549256748288,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25190925086099747,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4817211990148902,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9855397007368851,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3987592613597497,1.4165862424330564,1.3513017660605433,0.5448623679425841,-0.6753816335059705,1.8353258709644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2983135865459183,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2983135865459183,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6187244757989413,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4817211990148902,-0.32529017418833145,-0.5025502435762352,-1.8353258709644944,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25190925086099747,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7655744862976936,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11490597407694639,1.4165862424330564,1.3513017660605433,0.5448623679425841,-0.6753816335059705,1.8353258709644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.535762538143801,1.4165862424330564,1.3513017660605433,0.5448623679425841,-0.6753816335059705,1.8353258709644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.168947313205857,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4353168633299694,1.4165862424330564,1.3513017660605433,0.5448623679425841,-0.6753816335059705,1.8353258709644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4353168633299694,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3523549256748288,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2153516488907778,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9855397007368851,-1.1962283824990254,0.42437576124215404,0.5448623679425841,1.4806443503784736,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6651288114838622,0.5456480341223624,-1.4294762483946244,0.5448623679425841,-0.6753816335059705,-0.5448623679425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06850163839202553,1.4165862424330564,1.3513017660605433,0.5448623679425841,-0.6753816335059705,1.8353258709644944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
